"Mua 2 màu ưng cả 2 luôn, son thơm, đánh mướt không bị khô môi, sẽ ủng hộ dài dài ^^",5,0,0,0,0,0,0
Mua 2 set nhưng không có tặng bình nước như quảng cáo Thất vọng Không bao giờ đặt nữa,1,1,1,1,1,1,1
Mua 2 son mà shop bỏ vô hộp siêu sang.,5,0,0,0,0,0,0
"Mua 2 thỏi dc tặng gương xinh lắm nè.
Chất kem thích. Thật sự là sau khi dùng son này mình bỏ luôn mấy thỏi TF, Ysl, mac 😂😂😂
Rẻ n chất lượng tuyệt vời",5,0,0,0,0,0,0
Mua 2 thỏi được shop tặng thêm quà. Yêu thật sự ý. Lần sau sẽ tiếp tục ủng hộ,5,0,0,0,0,0,0
Mua 2 thỏi được tặng hộp xinh xinh. Chất son lì khá okey. Đóng gói cẩn thận giao hàng nhanh,5,0,0,0,0,0,0
Mua 2 thỏi nhưng thỏi kia của bạn mình kb hihi nhưng thỏi mình muaa đẹp mê liiii á trờiiiiii. Lần đầu mua son bóng ưng dễ sợ <333333,5,0,0,0,0,0,0
"Mua 2 version nhưng ko thích version lip lnk tatoo, chất son cảm giác hơi dính, còn version velvet lip tint xài cực thích, đã mua nhiều lần. Sẽ tiếp tục ủng hộ shop ⭐⭐⭐⭐⭐",5,0,0,2,0,0,0
"Mua 205 và 117 nhưng lại nhận được mỗi 117, hàng giao lâu, đóng gói cũng không cẩn thận. Chất lượng son thì có lì đấy nhưng dính với khô môi dù đã dưỡng tẩy da chết rồi... màu cũng không đúng đỏ đất như miêu tả...",3,1,1,1,2,1,1
Mua 3 cây cả 3 cây đều gần hết hạn. Sao mà xài hết 3 cây trong vòng vài tháng? ,2,1,1,1,0,1,1
"Mua 3 lần rồi 
Chưa lần nào thất vọng hết 😍",5,0,0,0,0,0,0
Mua 3 lần rồi chưa lần nào thất vọng về sp,5,0,0,0,0,0,0
Mua 3 lần rồi nhưng shop không bao giờ làm mình thất vọng 🤩🤗,5,0,0,0,0,0,0
Mua 3 thỏi bên shop rồi mà lần nào cũng ưng vcđ luôn🙈Son đẹp quá còn kh nỡ khui vỏ huhuuu🤤,5,0,0,0,1,0,0
mua 3 thỏi mà chưa dùng dù ship hơi lâu cơ mà nhìn khá sịn sò đó ạ🤙🤙🤙🤙🤙🤙🤙🤙🤙🤙🤙,5,0,0,2,0,0,0
"Mua 4 thỏi mà chỉ gửi có 3 thỏi, làm ăn tệ.  Làm mất tiền oan.",1,1,1,1,1,1,1
Mua 5 lần rồi mà vẫn mê. ❤️,5,0,0,0,0,0,0
"Mua 9 thỏi son của shop r mà chả bao giờ đc tặng quà 
Sjsjjssjhshsshsh",5,1,1,1,1,1,1
"Mua a23 đưa a26 . Định là không đánh gía rồi , mà lần trước mua 3 cây a26 mà lấy 3 cây a06 . Nhắn tin là không rep . Giao hàng chậm ",1,1,1,1,1,1,1
Mua ba cây nhưng mùi hôi quá không biết có phải son fake không 😌 màu thì đẹp thật 😌,1,1,1,1,1,1,1
"Mưa bão này mà mình vẫn lếch thếch đi đến bưu điện. Nhưng khi thấy gói đồ được gói cẩn thận thì cảm thấy rất vui. Dù chỉ là 1 thỏi son cũng được gói rất chắc chắn. Mở ra thì là mùi thơm ngọt rất thích. Khi test màu thì lên đẹp vô cùng. Thực sự rất rất thích. Chất son mềm, mướt, tô mượt. ",5,0,0,0,0,0,0
Mua bao nhiêu lần bên shop rồi. Yêu quá trời,5,0,0,0,0,0,0
Mua bao nhiêu lần rồi vẫn ưng. Mỗi tội lần này bên ship ship hơi lâuuu,5,0,0,0,0,0,0
Mua bbia 7 cây rồi. Cây màu 22 nó giống cam sữa nha mn. Nên đánh chèn màu đất lên sẽ đẹp hơn,5,0,0,0,0,0,0
"Mua bên shop mall nên rất yên tâm về chất lượng, vỏ siêu đẹp, chất son ok, có cảm giác khô hơn V6 bản thường nhưng nói chung merzy gần như là thuộc hàng là chất lượng tốt nhất trong các hãng có giá HSSV.",5,0,0,0,0,0,0
Mua bn lần rồi. Không bao giờ làm mình thất vong😍😍😍😍😍😍😍😍😍😍😍😍😍😍,5,0,0,0,0,0,0
"Mua bn lần vẫn ưng í, BBia thì khỏi phải bàn về cái độ lên màu rồi, son mịn, lên màu chuẩn, 5 sao",5,0,0,0,0,0,0
Mua cam cháy mà thấy sắc đỏ chứ k cam giống hình vậy,2,1,1,1,1,1,1
"Mua cây này làn 2 rồi màu vẫn k thất vọng. Những màu tương tự như merzy v6, phytotree, black rouge 6,12 đều lên màu k đẹp hoặc bám màu k tốt bằng bbia 25 đâu nên mn tránh nha. Đặc biệt là merzy v6, chỉ merzy v6 sản xuất đợt đầu mới đẹp thôi nhưng đợt sau toàn ra base hồng cực kì quê ",5,0,0,0,0,0,0
"Mua cây này lần 2 vì quá quá ưng, màu 14 đẹp lăms nha chị e, e mua lần 2 luôn roi í :)))
Chỉ tin dùng Bbia thui ❤️",5,0,0,0,0,0,0
"Mua cây này lần t2. Chất son lỳ, mình ăn, bơi quá tr mà lên môi vẫn ok",5,0,0,0,0,0,0
mua cây son màu đỏ cherry về thoa lên nó cứ hồng hồng chất kem bặm môi cái mất tiu sơn 😭,2,1,1,1,1,1,1
"Mua cây son thứ 5 hay 6 j đó rồi, chym ưng lắm ạ! Thanks shop nhìu!",5,0,0,0,0,0,0
Mua cay thứ 15 roi,5,0,0,0,0,0,0
Mua cây thứ 3 của shop rồi ạ. Rất ưng ý luôn❤,5,0,0,0,0,0,0
Mua chắc chục cây ở sh rồi đấy ạ. Son chuẩn. Mềm ko khô môi. Chất son thơm lắm. Cũng lâu trôi màu nữa. Lại đc 1màu ưa thích. Tks shop nhiều,5,0,0,0,0,0,0
Mua chưa lần nào thất vọng cả ❤️❤️,5,0,0,0,0,0,0
Mua chung với nhiều đồ nên lười chụp ảnh riêng em nó. Lên màu siêu xinh và bền màu ❤️ đối với giá tiền 150k thì quá ưng với 1 em son này. Mình sẽ tiếp tục mua thêm vài màu nữa ❤️,5,0,0,2,0,0,0
"Mua có 1 cây son mà nhìn hộp gói cưng dã mab ý, giao hàng nhanh chóng
Sẽ thử xem hợp màu ko",5,0,0,0,0,0,0
Mua có cây son thôi mà shop gửi em cái gì mịn vậy? Lại còn thơm nữa chứ! Haizz. Màu thì chuẩn quá rồi!,5,0,0,0,0,0,0
"Mua của mall nên yên tâm là hàng chính hãng, vì là màu hot trend nên nhanh hết thật sự, mình phải canh 1 tháng mới mua được luôn huhu.",5,0,0,0,0,0,0
"Mua của Ni rất rất nhiều lần rồi, đây là lần đầu tiên ko ưng ý đến vậy :(( nt cũng ko thấy Shop rep luôn. Mua 3 cây son, 2 cây kia vẫn rất bình thương riêng cây romand juicy màu 13 dodori thì mùi nó quá kinh khủng. Khác mùi mấy cây trước của mình, quá thật vọng. Mùi rất hôi khó chịu :(( ",1,1,1,1,1,1,1
"Mua của shop lâu rùi, lúc nào cũng ưng hết ý. Đợt này giảm giá còn siêu rẻ <3 Ưng quá ưng luôn. ",5,0,0,0,0,0,0
"Mua của shop lâu rùi, lúc nào cũng ưng hết ý. Đợt này giảm giá còn siêu rẻ <3 Ưng quá ưng luôn. ",5,0,0,0,0,0,0
"Mua của shop nhiều lần và lần nào cũng hài lòng, đóng gói cẩn thận, sản phẩm chất lượng tốt😘😘",5,0,0,0,0,0,0
"Mua của shop vài lần rồi nên rất yên tâm, giao hàng rất nhanh, gói hàng rất đẹp đáng tiền",5,0,0,0,0,0,0
Mua của shopp quá nhiều rồiiiiiii lnao cũng ổn hếtttttt hihi,5,0,0,0,0,0,0
"Mua của shoppee M nên thấy rất tin tưởng. Nhận đk 2 thỏi son nó lại chim ưng quá đi. Đóng gói când thận nữa, mk lấy màu 02 và 31 đều là màu sáng rất đẹp. Nói chung là THÍCH thanks shop. Lười chụp nên cho cái ảnh tim tim😍",5,0,0,0,0,0,0
Mua của sky007 thì chẳng có ý kiến gì. Hàng ok lắm luôn. Nhìn thỏi son hơi bị xinh,5,0,0,0,0,0,0
Mua cũng nhiều lần rồi. Khá là oke. Hiuhuu nhanh tay xíu là được giảm giá r,5,0,0,2,0,0,0
Mua đc 2 màu hot trend với giá khá hời. Tuy nhiên hơi buồn vì bình thường mua 2 thỏi vẫn đc tặng kèm gương nhỏ cầm tay mà lần này đơn mình ko đc tặng :(((((,5,2,0,2,2,2,2
"Mua đc dịp sale 50% rồi còn có code off nữa siêu rẻ siêu thích, hàng rất ưng, màu hợp, may quá",5,0,0,0,0,0,0
"Mua đc đợt sale còn có 128k 
Với người môi khô thì chất son hơi gây bong da và hơi rát nếu để lâu
Nhưng tại thích màu này quá, da mình tối vs môi ko hồng lắm nhưng vẫn đẹp >< đây là mình đánh nhạt",5,0,0,2,0,0,0
Mua dc màu ưng ý rất thích ạ. shop rất dễ thương và chiều khách ạ. vote 50 sao lun,5,0,0,0,0,0,0
"Mua để tặng nên chưa test màu, nhưng giao hàng nhanh, vỏ đẹp..",5,0,0,0,0,0,0
"Mua deal 8k thì không nói gì được nữa rồi. shop đóng gói quá ẩu luôn chịu shop không có bọc chống sóc gì cả
Bảng màu cho hội da trắng bóc ",3,1,1,1,1,1,1
"Mua đến cây thứ 2 rồi, hàng chính hãng. Màu 22 này đánh nền khá xinh, chèn thêm một màu đậm hơn thì xinh xẻo. Bạn nào muốn tìm son lì thì cây này k lì lắm đâu. Độ bám màu cũng khoảng 3-4 tiếng k ăn uống gì. Rất đáng thử.",5,0,0,0,0,0,0
Mua đến lần t3 đủ biết là thích như nào đấy ạaa siêu thích dù bt bao son mới ra,5,0,0,0,0,0,0
Mua đến lần thứ 3 luôn rồi . Vô cùng ưng luônnnnnnnnnnnnnnnnn,5,0,0,0,0,0,0
"Mua đến thỏi thứ 2 rồi và vẫn ưng, mềm môi và màu lên chuẩn ^^!",5,0,0,0,0,0,0
"Mua đk 2 màu đẹp lắm. Lên màu chuẩn, mùi thơm nhẹ. Mua lần 2 của shop r. Ưng lắm ",5,0,0,0,0,0,0
"Mua đk của chuẩn shop, giá lại còn rẻ hơn shop ngoài, màu 12 vẫn là best ❤️, shop đóng hàng cẩn thận, mỗi tội hết đk tặng lịch rùi, huhhu",5,0,0,2,0,0,0
"Mua đỏ cam nhưng đánh lại không ra đỏ cam, buồn hết sức",3,1,1,1,1,1,1
"Mua đỏ cam nhưng đánh lại không ra đỏ cam, buồn hết sức =))",3,1,1,1,1,1,1
"Mua đồ cảm,những về là màu hồng nha mn, phí tiền qua,màu m thích ko đúng",3,1,1,1,1,1,1
"Mua đồ cảm,những về là màu hồng nha mọi người, phí tiền quá màu mình thích không đúng",3,1,1,1,1,1,1
"Mua đợt 11/11 nhưng giao hàng nhanh, đóng gói siêu chắc chắn, màu son đỉnh , chất son đỉnh , cái gì cũng đỉnh ",5,0,0,0,0,0,0
Mua đợt sale chỉ còn hơn 110k 1 cây. Ưng dã man. Còn được shop tặng gương,5,0,0,0,0,0,0
"Mua đợt sale nên hài lòng về giá sản phẩm. Son khô nhanh, thoa lên môi không bị khô mà rất mượt, không lì lắm nhưng mùi thơm dễ chịu. Theo cá nhân mình thì mình thích dòng Last Velvet Lip Tint hơn Lip Ink Tattoo. 
Thanks shop vì chất lượng sản phẩm!",5,0,0,0,2,0,0
"Mua đợt sale nên khá rẻ, sắm luôn 2 thỏi dùng dần. Mk mua 2 thỏi, nhưng thỏi V7 k có nhãn tiếng việt và tem niêm phong, còn thỏi M6 thì có đủ. K biết sao luôn !!!",5,2,1,2,2,2,2
Mua đúng dịp giáng sinh còn được tặng quyển lịch. Màu son thì đúng ý. Hàng chuẩn giá rẻ. Siêu ưng. Siêu hài lòng ,5,0,0,0,0,0,0
"Mua dùng thử nhưng loại này không lì như quảng cáo, sau khi son môi bóng nhưng lớp bóng sẽ dễ trôi, để lại lớp lì nhưng độ che phủ cho môi không cao, không phù hợp bạn nào môi tối màu/thân nhé, đánh giá sp này 3⭐️",3,2,2,2,2,2,2
"Mùa đúng vs mình chọn so với màu trên mạng thì nó hơi khác nên bn nào mua thì nên suy nghĩ trước, đóng gói kĩ càng son cầm nặng tay chứ ko nhẹ nhẹ rất êmm",5,2,2,2,2,2,2
"Mua được giá sale nên cũng rẻ hơn chút, thời gian giao hàng hơi lâu (thông cảm vì đang mùa dịch)",5,0,0,0,0,0,0
Mua được giá sale nên rất ưnggggggggggggggggggggggggggggg,5,0,0,0,0,0,0
"Mua được khuyến mãi cây dù mà giao chỉ mỗi cây son Cần lời giải thích,giao hàng thấy nhỏ xíu là thấy không có cây dù rồi nhưng vẫn nhận",1,1,1,1,1,1,1
"Mua được khuyến mãi cây dù mà giao chỉ mỗi cây son Cần lời giải thích,giao hàng thấy nhỏ xíu là thấy không có cây dù rồi nhưng vẫn nhận ",1,1,1,1,1,1,1
"mua được lúc giá rẻ, giao nhanh nhưng tra mã code không ra, màu thì tối hơn so với trên hình. Đóng gói chắc chắn",3,2,2,2,2,2,2
"Mua flash sale 128k. Chuẩn bị hàng nhanh, giao hàng nhanh, đóng gói đẹp. Nhìn vỏ son sang chảnh, son lên màu đẹp, lâu trôi, mịn môi",5,0,0,0,0,0,0
Mua flash sale và nhận được son rách tem 🙃 Son bên trong thì không có tem nên cũng không biết như thế nào.,3,1,1,1,1,1,1
Mua giảm giá 99k của shop như thể hàng giả ấy. Mùi thì hơi ngọt kiểu hóa chất ấy ko giống mùi mấy cây kia cũng mua của shop. Lại còn tem bị dán lệch mặc dù mấy cây kia dán rất đẹp,2,1,1,1,1,1,1
"Mua hai cây A1 và A4 làm quà tặng nên không chụp được hình ! Chất son thì còn gì để bàn cãi nhỉ ?!? Mau nào trong bộ này công nhận đẹp thật ! 
",5,0,0,0,0,0,0
"Mua hai cây của shop rồi. Vẫn hài lòng như trước . Màu 14 thì ngã sang cam, màu 15 có vẻ ngã hồng. . Nhân viên nói chuyện rất nhiệt tình  , không khó chịu. Sẽ tiếp tục ủng hộ",5,0,0,0,0,0,0
"Mua hàng 2 lần mà lần nào cũng hài lòng hết á, sẽ tiếp tục shop tiếp ❤️",5,0,0,0,0,0,0
"Mua hàng chính hãng có khác, xịn xò quá ạ. Có đầy đủ tem, bọc hàng vô cùng cẩn thận. Mùi son siêu thơm",5,0,0,0,0,0,0
Mua hàng chính hãng nên yên tâm. Chất son mềm không bị khô môi. Giữ màu tầm 3-4 tiếng nếu không ăn uống. Còn ăn nhẹ thì vẫn còn một chút.,5,0,0,2,0,0,0
Mua hàng có tặng kèm 1 cây dù nhưng không thấy cây dù. Mua son màu đỏ cam mà ra màu hồng,1,1,1,1,1,1,1
mua hàng của shop lúc nào cũg rất yên tâm,5,0,0,0,0,0,0
"Mua hàng của shop nhiều rồi chưa bh thất vọng, màu 13 đẹp, đánh hàng ngày k bị nổi quá",5,0,0,0,0,0,0
"Mua hàng của shop rất nhiều lần luôn rồi. Rất tin tưởng chất lượng sản phẩm. Son mùi thơm, lên môi mịn, bám lâu lắm. Sẽ ủng hộ shop nhiều nữa ",5,0,0,0,0,0,0
"Mua hàng của shop rất nhiều lần luôn rồi. Rất tin tưởng chất lượng sản phẩm. Son mùi thơm, lên môi mịn, bám lâu lắm. Sẽ ủng hộ shop nhiều nữa ",5,0,0,0,0,0,0
"mua hàng của shop thì yên tâm rồi. chất son mịn màng, nhưng mỗi tội màu khá nhạt so với trên hình. nhưng nói chung là ổn",5,0,0,0,0,0,0
Mua hàng dịp tết nên nhận hộp hàng xinh lắm luôn... còn cái thẻ nhỏ nhỏ xinh xình nè bên trong nữa... đóng hàng rất cẩn thận 🥰,5,0,2,0,0,0,0
Mua hàng lần 2 rồi và sẽ ttuc ủng hộ shop,5,0,0,0,0,0,0
mua hàng lần thứ 3 rồi.hàng chính hãng. sản phẩm tốt không khô môi,5,0,0,0,0,0,0
Mua hàng lần thứ 4 rồi ạ... rất đáng tiền. Chất lượng son rất tốt.,5,0,0,0,0,0,0
Mua hàng mà bị giao nhầm nên không coa thấy vui,1,1,1,1,1,1,1
"Mua hàng ở đây yên tâm auth 100% ạ
Mua được giá sale siêu hời lun nè 😘😘
Chắc chắn sẽ ủng hộ tiếp ạ
À bao bì đóng gói siêu đẹp lun",5,0,0,0,0,0,0
Mua hàng ở lazada mall mà như thế này thì quá là thất vọng. Tem nhãn dán vào ko khác gì đồ chợ. Chất kem không mịn vón lớp.,1,1,1,1,1,1,1
Mua hàng ở shop lần thứ n lần nào cũng hài lòng . Nhưng Đợt này son mình lấy về bị khui sẳn. Bao ngoài bị xé rồi dán lại bằng băng keo trong sơ sài. Túi bóng cũng bị xé lòi cây son ra. Làm shiper giao hàng cho mình lúc mưa vỏ son bị ướt nhẹp. Hên là còn cây son 😶,1,1,1,1,1,1,1
Mua hàng ở shop vài lần rồi và thấy hàng rất rất ok. Màu hơi sáng hơn so với mẫu xíu,5,2,0,0,0,0,0
Mua hàng ở shopee mall luôn tin tưởng sử dụng r :))) giao hàng hơi lâu,5,2,2,2,2,2,2
Mua hàng ở sky007 chưa bh làm mình thất cọng nè. Lần nào cũng gói hàng vô cùng cẩn thận luôn. 🤣 làm mình được phen sống ảo. Đã thế a shiper cò vô cùng dễ thương nữ chứ,5,0,0,0,0,0,0
Mua hàng quảng cáo có quà tặng là kem nền nhưng khi nhận không có kem chỉ có son.,1,1,2,1,1,1,1
Mua hàng shop thì cực yên tâm không lo fake nhé. Son thơmmmmmm lắm í mùi ngọt màu lên đẹp,5,0,0,0,0,0,0
"Mua hàng thanh toán bằng airpay dfc ck 30k, son giao cũng nhanh. Mùi thơm nhẹ. Nhìn vỏ hộp đẹp và chắc chắn. Tem mac đầy đủ",5,0,0,0,0,0,0
"Mua hết 4 thỏi Bbia rồi, ưng chất son lắm, lì nhưng mịn môi, rất lâu trôi.
Màu 25 tuy là hot nhất và luôn cháy hàng nhưng mình không thích bằng màu 24, nâu nhiều nên nhìn hơi già và hơi xỉn màu da, chỉ thích hợp khi trang điểm theo phong cách cá tính.",5,0,0,0,0,0,0
Mua kem mới mà khi mở ra chỉ còn 1/3 hộp và giống như người đả dùng rồi,1,1,1,1,1,-2,1
"Mua không biết bao nhiêu món ở nhà sky007 rồi, chất lượng thì khỏi chê, có cả tem, giao hàng cực nhanh, hôm nay đặt mà sáng mai hàng đã về tay rồi ",5,0,0,0,0,0,0
mua khuyến mãi và nhận được son rách tem Son bên trong thì không có tem nên cũng không biết như thế nào,3,1,1,1,2,1,1
"Mua lại lần 2, gói kĩ ",5,0,0,0,0,0,0
"Mua lại màu này 3 lần rồi =)))

Dễ đánh, đẹp.

Son auth.........",5,0,0,0,0,0,0
Mua lần 2 . Chất lượng thì khỏi bàn rồi ạ .,5,0,0,0,0,0,0
"Mua lần 2 của shop r.. sản phẩm quá là ưng ý luôn..đóng gói cẩn thận,sơn siêu thơm
Sẽ ủng hộ shop",5,0,0,0,0,0,0
"Mua lần 2 của shop rất ưng, son mịn thơm đẹp, đóng gói cẩn thận.",5,0,0,0,0,0,0
"Mua lần 2 r nhưng lần 1 chưa fb. Sr sh nhé. ((:
Son thơm lắm, màu lên đẹp, lâu trôi, k khô môi. Ok lắm nhé. 
Đợi mua thỏi 25 của sh.
Ths sh nhé!",5,0,0,0,0,0,0
"Mua lần 2 r và vẫn rất ưng luôn ạ. Đóng gói chắc chắn ,đẹp . Giao hàng nhanh. Sẽ tiếp tục ủng hộ shop ạ. Thank shop nhiều ạ",5,0,0,0,0,0,0
Mua lần 2 rồi mà vẫn ưng.  Nói chung là tuyệt,5,0,0,0,0,0,0
Mua lần 2 rồi nhưng lần nào shop phục vụ rất tốt từ chất lượng sản phẩm đến đóng gói sản phẩm sẽ tiếp tục ủng hộ 👍 tại làm biếng chụp hình nên mình lấ đại >< hehe,5,0,0,0,0,0,0
"Mua lần 2 rồi, màu son ok, mịn môi mỗi tội son mềm dễ gãy, mới nhận hàng hôm trước, hôm sau mở nắp thấy son gãy 😭 cả 2 lần son đều bị gãy, quá tệ",1,1,1,1,1,1,1
"Mua lần 2 rồi. Cực thích son này, mỏng mướt, k lộ vân môi mà lại lì, màu 1 ánh hồng như ảnh, nhẹ nhàng. Sẽ mua tiếp những màu khác nữa",5,0,0,0,0,0,0
"Mua lần 2 rồi. Cực thích son này, mỏng mướt, k lộ vân môi mà lại lì, màu 24 đánh lên môi nhìn sang cực. Sẽ mua tiếp những màu khác nữa",5,0,0,0,0,0,0
Mua lần 2 và chất lượng vẫn như lần đầu. Tiếp tục ủng hộ. Mua son còn được tặng thêm cái gương nhỏ nhỏ xinh xinh,5,0,0,0,0,0,0
mua lần 2 và rất ưng ,5,0,0,0,0,0,0
"Mua lần 2, rất thích bbia",5,0,0,0,0,0,0
Mua lần 3 chat luong tuyet voj,5,0,0,0,0,0,0
Mua lần 3 rồi...son xài siêu iu,5,0,0,0,0,0,0
Mua lần đầu nhưng cảm thấy ok sẽ ủng hộ shop,5,0,0,0,0,0,0
"Mua lần này là lần 2 rồi ,thật sự thất vọng về lần mua này vừa mở ra là thấy đầu son bị khuyết ,không nhọn như mới , bị gãy và dính vòng mép trong cây son ,như được sử dụng ,màu cũng không đẹp nữa .rất rất thất vọng .:(((",1,1,1,1,1,1,1
Mua lần này là lần t2 cực kỳ ưng chất son thì không phải bàn màu 02 lên cực đẹp,5,0,0,0,0,0,0
"Mua lần t2 ở shop 
Xinhh",5,0,0,0,0,0,0
Mua lần t3 rồi vân rất là ưng,5,0,0,0,0,0,0
Mua lần thứ 2 khá ưng với sản phẩm của shopee mall,5,0,0,0,0,0,0
"mua Lần thứ 2 Rất hài lòng về  shop .giao hàng  cực nhanh .đóng gói cẩn thận .
Màu son lên đẹp 😍
Sẽ ủng hộ shop nữa ",5,0,0,0,0,0,0
"Mua lần thứ 2 rồi, shop giao nhanh, đóng gói dễ thương cực, đảm bảo an toàn nữa",5,0,0,0,0,0,0
"Mua lần thứ 2 rồi, vẫn thik ver 3 nhất. Sẽ tiếp tục ủng hộ shop ...",5,0,0,0,0,0,0
Mua lần thứ 2 rùi và vẫn thích màu nè. Rất dễ dùng dù mình da ngăm.,5,0,0,0,0,0,0
"mua lần thứ 2 và cảm thấy rất ok,đóng gói đã xinh mà màu cũng xinh nữa",5,0,0,0,0,0,0
Mua lần thứ 2 và vẫn siêu ưngggggggggggggggggggggggggggggg,5,0,0,0,0,0,0
Mua lần thứ 3 của shop rồi phải nới là rất ưng . Nhìn hộp mà như hộp quà ý . Sẽ ủng hộ shop dài ,5,0,0,0,0,0,0
Mua lần thứ 3 ở shop son chuẩn okie bình luận thêm cho đủ năm mươi kí tự ahihihiiiiiiiii,5,0,0,0,0,0,0
"Mua lần thứ 3 rồi, gói chắc chắn và chất lượng vẫn tốt như xưa. Màu này tôn da, lạnh lùng, màu 12 thì nhẹ nhàng, đánh lòng môi chút thôi là đẹp, màu 14 đỏ gạch dễ đánh nhất.",5,0,0,0,0,0,0
Mua lần thứ 3 rồi. Vẫn siêu ưng luôn ạ. 😍😍,5,0,0,0,0,0,0
"Mua lần thứ 3 rồi...màu đẹp, êm lắm...",5,0,0,0,0,0,0
Mua lần thứ 3 và vẫn cực kỳ ưng luônnnnnnnnnn nhaaaaaaaaaaaaa,5,0,0,0,0,0,0
"Mua lần thứ 4, chỉ say mê mỗi cái tông màu 15 này, lên môi mịn, màu rất đẹp. Đặc biệt dùng mấy thỏi rồi nên có thể đưa ra nhận xét là k gây thâm môi và khô môi nhé",5,0,0,0,0,0,0
"Mua lần thứ en nờ t, lúc nào shop cũng đóng gói rất đẹp, chất son thì chuẩn chỉnh r, luôn luôn yên tâm",5,0,0,0,0,0,0
Mua lần thứ hai rồi mà thật sự vẫn rất ưng ý. Sẽ ủng hộ shop dài dài đây,5,0,0,0,0,0,0
"Mua lần thứ n của shop r
Son rẻ đẹp
",5,0,0,0,0,0,0
"Mua lần thứ n rồi. Mình mua thử ở một vài nơi khác nhưng lên màu không chuẩn như ở đây. Giá hợp lí, đóng gói cẩn thận giao hàng lại nhanh nữa ",5,0,0,0,0,0,0
"Mua lần thứ n, shop phục vụ rất tốt, đóng gói hàng rất đẹp và cẩn thận, giao hàng thì siêu nhanh, son đánh lên màu chuẩn và mịn, lâu trôi. Nói chung quá ưng ý.",5,0,0,0,0,0,0
"Mua lần thứ n, shop phục vụ rất tốt, đóng gói hàng rất đẹp và cẩn thận, giao hàng thì siêu nhanh, son đánh lên màu chuẩn và mịn, lâu trôi. Nói chung quá ưng ý.",5,0,0,0,0,0,0
Mua liền 1 lúc 2 cây . Hộp đóng hàng dễ thương,5,0,0,0,0,0,0
Mua lúc đang sale nên tưởng giao hàng lâu ai ngờ vừa đặt hôm qua nay đã có hàng ,5,0,0,0,0,0,0
"Mua lúc flashsale 119k, màu đỏ thuần, công nhận son này bám môi hơn black rouge nhìu",5,0,0,0,0,0,0
"Mua lúc giảm giá, giá mềm mà còn được tặng túi. Son màu đẹp, thơm ơi là thơm😍😍😍",5,0,0,0,0,0,0
Mua mall thì khỏi lo sợ . Phải nói là siêu lì . Màu đỏ thần mà lên môi mình hơi hồng nhưng cũng okey lắm,5,0,0,0,0,0,0
"Mua màu 01, màu này hơi già, với lại son không hề lì một chút nào",3,1,1,0,1,1,1
Mua màu 04 mà nó ra màu hồng cánh sen. Khó hiểu ??,3,1,1,0,1,1,1
Mua màu 15 đánh lên siêu đẹp luôn ạaaaa ^^,5,0,0,0,0,0,0
Mua màu 24 này mấy lần rồi rất ưng ạ,5,0,0,0,0,0,0
"Mua màu 25 cam ra màu hồng, chán",1,1,1,1,1,1,1
"Mua màu 25 nhưng lại ra màu hồng thế này đây, son có độ rích cảm thấy khó chịu nhưng được cái bền màu ",3,2,2,2,2,2,2
"Mua màu 4 và 5 nhưng son lên ko cái nào ra màu như quảng cáo,mà ra màu hồng cánh sen. Nó quê gì đâu. Son dưỡng bên dưới thì nhanh trôi,mà ko có son dưỡng thì nó bong tróc môi 😔😔😔",3,1,1,1,1,1,1
"Mua màu cam hoàng hôn,  lên màu lợt nhách,  tô son thì khô môi. Son không lì như quảng cáo, ăn vào trôi son. Cảm thấy thất vọng",1,1,1,1,1,1,1
"Mua màu cam hoàng hôn, lên màu lợt nhách, tô son thì khô môi. Son không lì như quảng cáo, ăn vào trôi son",1,1,1,1,1,1,1
Mua màu mã 25 lên rất ổn nhé. Nên mua,5,0,0,0,0,0,0
Mua màu nầy dùng ra màu khác.,1,1,1,1,1,1,1
"Mua màu Salsa Encore thì lại giao cho mình Final Hot, đóng gói hàng thì dán tờ giấy ngay đường cắt của hộp thế nên mất tờ giấy không cho đổi lại. Bán hàng sai mẫu cho khách mà còn không cho đổi lại. Chắc lúc đóng hàng nhân viên bị mù bất chợt nên không phân biệt được cây nào ra cây nào ha 😒😒😒",1,1,1,0,1,1,1
Mua màu số 2 trong hình màu cam nhưng đánh lên màu đỏ hồng,5,1,1,0,1,1,1
Mua màu v9 nhưng nhận lại son không đúng màu thực tế của hãng,1,1,1,0,1,1,1
Mua mấy lần ở shop rồi vẫn chim ưng ds. Gói quà lúc nào cũng đẹp sang xịn hết chời ơi thích gheeeeeee :x son thì xịn miễn bàn luôn. Vừa rẻ vừa đẹp hết sảy sẽ ủng hộ shop dài dài.,5,0,0,0,0,0,0
"Mua mấy lần r và vẫn rất hài lòng về sản phẩm, ",5,0,0,0,0,0,0
"Mua mấy lần rồi chất lượng khỏi phải bàn thôi, mình dùng qua mac, boujoir, 3ce các thứ rồi vẫn phải quay lại dùng bbia vì chất son của n, vừa đẹp vừa rẻ",5,0,0,0,0,0,0
"Mua n lần rồi. Hộp rất xinh, chất son mịn, đẹp, màu lên chuẩn, ăn xong vẫn còn lớp tint ",5,0,0,0,0,0,0
"Mua ngay đợt sale còn 132k, có thiệp cảm ơn mừng 20/10 nữa. Màu này tông đỏ lạnh, đánh nhạt base hơi hồng nhen",5,0,0,0,0,0,0
