,comments,label
7402,"Mua mấy lần r và vẫn rất hài lòng về sản phẩm, ",0.0
7403,"Mua mấy lần rồi chất lượng khỏi phải bàn thôi, mình dùng qua mac, boujoir, 3ce các thứ rồi vẫn phải quay lại dùng bbia vì chất son của n, vừa đẹp vừa rẻ",0.0
7404,"Mua n lần rồi. Hộp rất xinh, chất son mịn, đẹp, màu lên chuẩn, ăn xong vẫn còn lớp tint ",0.0
7405,"Mua ngay đợt sale còn 132k, có thiệp cảm ơn mừng 20/10 nữa. Màu này tông đỏ lạnh, đánh nhạt base hơi hồng nhen",0.0
7406,Mua nhiều lắm rùi. Chất lượng siêu ưng nha. Son đẹp chuẩn xịn. Giá cả ok luôn ạ,0.0
7407,"Mua nhiều lần hàng tốt, chắc lượng tuyệt vời k có gì ủng hộ nhìu",0.0
7408,"Mua nhiều lần lắm r hihi. Chất lượng tuyệt vời, giao hàng nhanh ❤️❤️❤️",0.0
7409,Mua nhiều lần ở shop và lần nào cũng cực kì hài lòng hết ạ 😍,0.0
7410,"Mua nhiều lần ở shop. Lần này mua hơn 1 triệu mà có giao nhầm 2 son . Đặt bbia 24 và 22. Shop giao blackrouge ver5 màu a24 và blackrouge ver4 màu a22. Điện shop tư vấn trả hàng mà shop như kiểu không hài lòng, chị mình nói sao trả hàng mà nạt quá. Mất hình tượng shop trong lòng mình đó giờ, hơi buồn ",1.0
7411,Mua nhiều lần r mà vẫn ưnh. Gói hàng đẹp và có tâm. Bonus thêm thiệp cảm ơn luôn,0.0
7412,Mua nhiều lần r vẫn ưng cách gói hàng và tốc độ giao hàng của bbia ❤️,0.0
7413,Mua nhiều lần r. Rất ưng sẽ ủng hộ tiếp giao hàng nhanh đóng gói cẩn thận,0.0
7414,Mua nhiều lần rồi . Ưng lắm .màu đẹp lâu trôi,0.0
7415,Mua nhiều lần rồi lần nào cũng ưng cái bụng kk 🥰 chất lượng thì khỏi bàn vì tuyệt lắm mà giá cũng bình dân kk. Gói sp Lnao cũng rất cẩn thận và đẹp. Ưng lém <3,0.0
7416,"Mua nhiều lần rồi, hàng chuẩn auth, lên màu đẹp............",0.0
7417,"Mua nhiều lần rồi, shop giao hàng nhanh đóng gói cẩn thận. Mua 2 cây son được tặng túi vải xinh nữa chứ, yêu shop❤",0.0
7418,"Mua nhiều lần son của bbia và lần nào mk cũng hết sức hài lòng. Giao hàng nhanh,đóng gói sp đẹp, son lên màu chuẩn, mịn, còn lâu trôi😍.Sẽ ủng hộ cửa hàng dài dài.",0.0
7419,Mua nhiều lần vẫn không hề thất vọng.. gói kĩ.. son đẹp cực,0.0
7420,"Mua nhiều lần, son xịn, màu xinh, bám tốt mà không nặng môi, không bị khô. 5*",0.0
7421,Mua nhiều mà ko đc tặng quà gì . Màu son 12 lần này sao cứ nghiêng về đỏ nhiều,1.0
7422,"Mua nhiều màu, nhiều dòng của shop mà thấy cũng na ná nhau. Ko lì lắm nhưng ăn uống xong môi màu đều chứ ko bị bợt trong lòng môi.",2.0
7423,Mua nhiều rồi nên khỏi phải chê gì. Son êm lắm nha. Lì nữa nha,0.0
7424,"Mua nhiều rồi, mua tiếp là hiểu rất ưng cái bụng nha nha nha
Màu 1vaf 4, lấn sau thử màu 2 màu nào cũng đẹp hết",0.0
7425,"Mua nhìu đc tặng gương iu lắm ạ hihi 
Hhajakajabsvsjsosoabsbbs",0.0
7426,"Mua ở đây bao nhiêu lần rồi mà không ngờ lần này lại thất vọng đến vậy! Son mua về như bị tách nước, đánh lên môi thì loang lỗ không đều màu, seal hộp còn bị tróc ra giống như đã mở ra từ trước. Nhắn tin hỏi thì shop không trả lời :) Quá thất vọng!",1.0
7427,"Mua ở đây ko bh làm tôi thất vọng, hàng chính hãng, đóng gói cẩn thận, đặt nay mai có liền à ❤❤❤",0.0
7428,"Mua ở mall mà cây son nhìn không chắc chắn gì cả
Méo mó 
Màu son thì hơi tối hơn m nghĩ nhưng không sao
Nhưng son nhìn lỏng lẻo, sợ tô nhẹ thôi cũng có thể gãy
Thất vọng về sản phẩm nhận được",1.0
7429,"Mua ở mall nên cũng yên tâm phần nào, nhưng màu lên môi mình ko đẹp cho lắm, nó ra màu hồng đỏ🤣",2.0
7430,Mua ở Mall nên vẫn rất yên tâm về chất lượng. Đóng gói chắc chắn. ,0.0
7431,"Mua ở mall nên yên tâm về chất lượng. Chất son mỏng, nhẹ môi, lâu trôi. ",0.0
7432,"Mua ở mall thì yên tâm quá rồi. Có thỏi son thôi mà gói hàng xịn dã mannnn, thiệp thiếc đầy đủuu",0.0
7433,"Mua ở mall thì yên tâm về chất lượng, giao nhanh. Màu giống A12 của black rouge nhưng ánh đỏ nhiều hơn 1 chút",0.0
7434,"Mua ở shop cũng được nhiều lần rồi, về đóng gói thì không nói nữa rất ok. Nhưng kần này sản phẩm bị méo hộp ngoài, hơi không vui 😖.",2.0
7435,"mua ở shop lần 2 rồi, sản phẩm ok lắm mọi người ạ, sẽ ủng hộ shop tiếp tục",0.0
7436,Mua ở shop tận 4 cây rồi.son chính hãng giá rẻ nên rất yên tâm nha mn,0.0
7437,Mua ở shopee mall luôn tin tưởng rùi ạ :))) giao hàng hơi lâuuu ,0.0
7438,"Mua ở shopee mall nên vô cùng yên tâm luôn. Hai màu V6 với M6 đẹp xức xắt luôn, đánh lên môi bật tông da với trắng răng lắm. Có điều màu V6 hơi khó tẩy trang xíu",0.0
7439,"Mua ở shopee mall nên vô vùng yên tâm, mỗi tội chờ mấy ngày sau mới nhận được",2.0
7440,"Mua ở shopee mall nên yên tâm hàng chính hãng, son thơm, đánh lên môi rất đẹp, màu chuẩn nhaaa",0.0
7441,"Mua ở shopee mall nên yên tâm hàng chuẩn, có tem chống hàng giả, chất son mềm mịn ko khô môi màu siêu đẹp nên mua nha",0.0
7442,"Mua ở shopee mall r nên không lo chiện hàng fake =)))
Màu đẹp như rv trên mạng.
Shop đóng hàng siêu xinh🥰",0.0
7443,"Mua ở store bbia chính hãng nên không lo hàng fake, mùi son mình không thích lắm nhưng được cái màu son ưng hết nấc, màu đỏ cam cháy rất xinh, trắng da không trắng răng nhưng cũng không xỉn men răng. Shop tặng mình thêm cái caresheet dễ thương xinh xinh nhìn có vẻ rất tâm đắc cho mỗi đơn hàng",0.0
7444,"Mua phí tiền mọi người ơi ham rẻ và cái kết ngu nhiều lần không sửa được chất son như cái ... :>
Thỏi cũ thỏi mới ",1.0
7445,"Mua phiên bản giới hạn marvel mà cuối cùng chả thấy có hình nhện marvel đâu, vỏ như son thường luôn. Cảm giác đúng bị lừa. May mà màu son cũng được. chất lì, mùi thơm nhẹ.",2.0
7446,"Mua quà tặng sinh nhật nên không có chụp ảnh lại để fb được. Nhưng bạn nói son siu đẹp luôn ạ. Cũng không phải lần đầu dùng của Bbia nên hoàn toàn tin vào chất lượng nè. Chỉ có đợt mua gửi hàng hơi chậm, quá ngày sn lâu rồi mà son vẫn chưa tới hic.",2.0
7447,"Mua rat nhieu lần^^ 
Chat luong tuyet voi
Dong goi can thận giao hang nhanh",0.0
7448,Mua sale 99k của shop như thể hàng giả ấy. Mùi thì hơi ngọt kiểu hóa chất ấy ko giống mùi mấy cây kia cũng mua của shop. Lại còn tem bị dán lệch mặc dù mấy cây kia dán rất đẹp. Haizzzz,1.0
7449,Mua sale nên rẻ. Màu lên môi mình không giống như mẫu nhưng hộp son đẹp,2.0
7450,Mua sale thì được chứ nếu như giá niêm yết thì quá mắc,1.0
7451,"Mua sản phẩm của shop lần 2. Thất vọng nhiều. Son Merzy mẫu mới shop giao là hàng face, mùi son gay mũi. Một son Romand check được mã vạch, son Merzy không ra nguồn gốc sản phẩm💢 khuyên mọi người nên cẩn thận khi quyết định mua son của shop",1.0
7452,mua sản phẩm giảm 129k ghi được tặng 1 son mà cuối cùng nhận được chỉ có cây son mua. không có son tặng. quá thất vọng luôn dù e chưa thử chất lượng son như thế nào,1.0
7453,"mua sản phẩm vài hôm rồi mà chả buồn dùng. nhãn mác gì mà bong tróc tùm lum, bao bì thỏi soi thì cũ và nhàu nhĩ, hôm nay thử sử dụng thì thấy không có tác dụng gì mấy",1.0
7454,"Mua shop 2 lần rồi, lần nào cũng ưng ý hết. Sắp tới đặt thêm 1 lần nữa nè, hy vọng lần này cũng được như 2 lần trước. Hihi thôi để đỡ cái hình này vậy",0.0
7455,"Mua shop chính hãng thì yên tâm rồi, son rẻ xịn 
Shop gói hàng kĩ ",0.0
7456,"Mua shop chính hãng thì yên tâm rồi, son rẻ xịn 
Shop gói hàng kĩ ",0.0
7457,Mua shop ko bieets bnhieu caya rooif. Chưa bao h làm mình thất vọng. Hàng auth chunhs habgx,0.0
7458,Mua shopee mall là hàng chính hãng màu son thì khỏi bàn vỏ xinh nữa,0.0
7459,"Mua shopee mall nên yên tâm về chất lượng, son đánh lên rất thích, màu đẹp, son lì, mềm môi, ăn uống không lo bị trôi son, còn được tặng kèm lịch để bàn siêu cute. ",0.0
7460,"Mua son 65k phí vận chuyển 30k, phí vận chuyển đắt. Son mềm môi thơm, lên màu không đậm lắm, màu cam hồng nhạt.",2.0
7461,"Mua son Bbia ở đây thì rất là yên tâm về chất lượng rồi. Shop gói hàng chắc chắn, đẹp. Son lên màu rất ưng 😍",0.0
7462,"Mua son bên shop mấy lần rồi ạ cực đỉnh luôn yeuuuuuuuuuuuuuuuuu😘😘😘😘
Ship cực nhanh",0.0
7463,Mua son bở vì đam mê cái màu sapphire :))) so  đẹp mê ly còn chất son thì ko thích lắm. Vì đẹp nên vẫn cho 5 sao,0.0
7464,Mua son chuẩn nên cảm thấy yên tâm. Màu 12 xinh xẻo lắm nhé. Màu 14 ai trắng thì đẹp. Son rất lâu trôi . mua đúng đợt sale nên rất hài lòng với giá cả. Cảm ơn shop 😷,0.0
7465,"Mua son còn được tặng gương nữa 😍 Gương khá xinh, vỏ son đẹp, màu khá chuẩn 😍",0.0
7466,Mua son còn được tặng thêm quà nữa. Xịn thật sự. Cảm ơn shop nhiều lắm :>>>,0.0
7467,Mua son của bbia nhiều lần rồi. Lần này có ver asian nên rất thích. Màu A5 đỏ trầm hơi ánh cam.Son không lì lắm. Mùi thơm.  Shop giao hàng nhanh. Đóng gói cẩn thận.,0.0
7468,"Mua son của shop lần nào chất lượng cũng tuyệt vời, nhưng có vẻ màu son này không hợp với mình nên sẽ mua lại màu khác :)",2.0
7469,"Mua son của sky007 thì không bao giờ lo về chất lượng rồiiii. Lúc nào cũng đóng gói trong hộp giấy trang trí siêu xinhh, son thì được bọc chống sốc cực xịn. Rất yên tâm khi mua hàng của shop🥰",0.0
7470,"Mua son của sky007 thì không bao giờ lo về chất lượng rồiiii. Lúc nào cũng đóng gói trong hộp giấy trang trí siêu xinhh, son thì được bọc chống sốc cực xịn. Rất yên tâm khi mua hàng của shop🥰",0.0
7471,"Mua son giao nước hoa... Cũng biết là shop làm nhiều nên lộn. Nhưng người nhận họ cũng có cái khó của họ. Mai mốt mong shop rút kinh nghiệm để tránh những vụ việc đáng tiếc ntn xảy ra. Thuận mua vừa bán ( và hạn chế những điều phát sinh phiền phức)
",2.0
7472,mua son lần này nữa là 4 cây rồi ạ. màu 12 cam cháy . 13 hồng đất mình k hợp với màu này lắm. màu 23 cam sữa mình thấy nhạt hơn màu 12 cam cháy một tí. màu 25 đỏ đất siu tôn da và siu đẹp. chất son version 5 mỏng nhẹ nhưng mình nghĩ k lì như version 4.Được tặng túi xinh xinh nữa . Cám ơn shop,0.0
7473,"Mua son lần thứ 2 của shop rồi nè
Chất son thơm ,mềm môi ,lên tone cực kì đẹp  ❣❣❣",0.0
7474,Mua son lần thứ N ;)),0.0
7475,"Mua son lần thứ n 😂 chất lượng sản phẩm tốt, đóng gói đẹp, hộp đựng rất dễ thương, rất đáng tiền, thời gian giao hàng rất nhanh. ",0.0
7476,"Mua son lì mà không bám màu gì hết, mới lên môi được chút là bay hết màu",1.0
7477,"Mua son mà shop lại gửi cái này😡 thất vọng 🤕
",1.0
7478,Mua son màu 13 giao son màu 12,1.0
7479,Mua son màu trên hình 1 kiểu về thử thì một kiểu. Khá buồn với màu son. Giao hàng lâu,1.0
7480,"Mua son ở đây cũng phải cây t10 rồi 😂. Lần nào cũng bị thu hút bởi package của shop. Điểm nào cũng duyệt, mỗi điểm trừ duy nhất là do số đen quá, trước khi mua xem review thì ai cũng được nhận quà (gương, lịch), đến lượt mình mua kề đó thì chưa bao giờ được nhận 😓😓",2.0
7481,Mua son ở shop lần thứ n. Son đẹp lên màu khỏi chê. Giao hàng nhanh cực,0.0
7482,"Mua son ở shop này lần 3 r ạ vẫn không thất vọng chút nào . Tui chỉ xài 02 thuiii  . Tui là tui Tin tưởng shop này lắm lun . Có Tem chóng giả lun nè . Son mềm môi , lì mà thơm nữa . Ũng hộ dài dài ạ . nên mua nhaa mọi người ơi",0.0
7483,Mua son tặng gương nakajagsvsijabsvsgahshhsdvhđhdbdjdjdj,0.0
7484,Mua son vì màu xanh siêu. Chất son thì mình k thích lắm nhưng vỏ đẹp nên vẫn oke.,0.0
7485,"Mua son vì thích thiết kế packaging Ai Cập huyền bí. Chất lượng và màu sắc chưa dùng nên không thể review ngay, phải dùng lâu lâu mới biết. Hàng quốc tế nên tgian giao hàng hơi lâu. ",2.0
7486,Mua tặng bạn 8/3. Đến rất đúng lúc. Cảm ơn nhiều. Giá rẻ .,0.0
7487,"Mua tặng bạn nên chưa gỡ ra, shop gói hàng kỹ☺️☺️☺️sắp tới sẽ mua tiếp cho bản thân😂😂😂😂",0.0
7488,"Mua tặng bạn nên k biết như nào
Nhma đóng gói chắc chắn
Giao hàng siêu nhanh",0.0
7489,Mua tặng nên chưa test thử chất son. Giá cả phải chằnggggggg^^gggggggggggg,0.0
7490,"Mua tặng nên không thể check chất son.
Bao bì đẹp, giao hàng nhanh. Son cầm chắc tay.",0.0
7491,"Mua tặng nên ko được dùng 😂 gói hàng và màu son rất xinh, có dịp mua lại màu này để dùng ♥️",0.0
7492,"Mua tặng sinh nhật bạn, thấy nó khen nức nở cả về màu lẫn chất lượng mà mát hết cả ruột 😂😂",0.0
7493,Mua tặng vk. Vk thích là vui rồi :))),0.0
7494,"Mua tặng, ng tặng thích lắm 
Vỏ xinh dễ sợ 
Chắc màu sẽ okela lắm nha :)))",0.0
7495,Mua thỏi a4 xong đến lúc bóc ra la a3 màu khác nhau hoàn toàn . Nhắn tin thì shop k thèm rep lại,1.0
7496,Mua thỏi a4 xong đến lúc bóc ra la a3 màu khác nhau hoàn toàn . Nhắn tin thì shop không thèm rep lại,1.0
7497,"Mua tới cây thứ 5 r á. Thích, đẹp 👍",0.0
7498,"Mua tới cây thứ 5 r á. Thích, đẹp 👍",0.0
7499,"Mua trên 500k nhưng lại k có quà
Vận chuyển thì khá kém
K có mã giảm giá",1.0
7500,Mua trên 500k nhưng lại không có quà Vận chuyển thì khá kém Không có mã giảm giá,1.0
7501,Mua trên mall nên yên tâm hàng chuẩn. Shop đóng gói cẩn thận. Màu lên đẹp,0.0
7502,"Mua trên shopee mall nên chất lượng đáng tin cậy, đóng gói và giao hàng đều ổn",0.0
7503,"Mua trên shopee mall thì quá yên tâm rồi, Son đẹp mướt môi, lâu trôi màu 24 đẹp thật sự",0.0
7504,"Mua trên tiki lâu rồi, đây là lần thứ 2 mình bị về chất lượng hàng. Và đây là đầu tiên mua son về mà tô thử xong đem bỏ luôn. Ko phải màu xấu hay đẹp, mà là sợ tô nữa vài bữa hư môi luôn.",1.0
7505,"Mua trên web nhìn packaging rất thích đúng kiểu hàng auth có tem chính hãng mã code shop dễ thương chỉ có dịch vụ ghn làm ăn quá tệ tự ý đổi lịch giao hàng của khách, cảm ơn Merzy ♡",2.0
7506,Mua trong thời gian khuyên mãi quảng cáo được tặng kèm mascara mà mua không được tặng kèm :) được mỗi cây son còn cái sản phẩm tặng kèm mọc chân chạy mất rồi :),1.0
7507,Mua từ CM01-05 mà hình như shop hết 01 nên đã giao 2 cây 05 cho mình. Shop cg k ib báo :)),1.0
7508,mua vào đợt sale 9/9 nên mãi mới mua đc son số 17 màu này bán chạy lắm ý chất lượng của son bbia thì khỏi chê r lớp kem mềm mềm xốp xốp màu này thì đánh ko cần make up vẫn rất xinh mà khi mua đợt sale này giá giảm còn khủng nữa nên rất hài lòng luôn😘😘😘😙😙,0.0
7509,Mua về làm quà giáng sinh 😂 canh mãi mới đến đợt sale của hãng. Son có tem việt nên an tâm cực kỳ. ,0.0
7510,Mua về làm quà giáng sinh 😂 canh mãi mới đến đợt sale của hãng. Son có tem việt nên an tâm cực kỳ. ,0.0
7511,Mua về làm quà giáng sinh 😂 canh mãi mới đến đợt sale của hãng. Son có tem việt nên an tâm cực kỳ. ,0.0
7512,"Mua về mở ra thì ko có cái đầu cọ để đánh son , tệ",1.0
7513,"mua về thì mình mới đọc được những bài về shop bán đồ fake, hàng trộn nên hơi run. son bám màu cũng không tốt, màu lên không đúng :(",1.0
7514,Mua vì best seller mà đc khen nhiều quá mà màu cũng bt. Tối hơn màu quảng cáo. Đóng gói sp chắc chắn,2.0
7515,Mua vì cái packaging đẹp xỉu thôi chứ cũng ko phải là màu mình thích :)))) ,2.0
7516,"Mua vì chiếc vỏ xinh xẻo, chưa son thử nhưng nhìn màu xinh lắm",0.0
7517,mua vì màu vỏ quá xinh 😘😘 chất son mềm mịn k bị nặng môi nhưng lên màu hơi hồng :((,0.0
7518,"Mua vì package siêu xinh, cầm chắc thay, lúc đầu tưởng vỏ mỏng nên hơi thất vọng xíu nhưng lúc cầm trên tay siêu chắc, siêu sang nha mấy chế. Vote 10 sao cho anh shipper nhiệt tình, nhận hàng giúp mình khi mình k có nhà, sau giờ làm ảnh mới đem tới. Nhờ shop review với bên giao hàng nếu được ạ 😊",0.0
7519,"mua vì packaging quá đẹp. Son chất lỏng như nước, mới đánh thấy mát mát, set nhanh, ko nặng môi, ko khô môi lắm. phần son ít hơn mình nghĩ, đầu son cũng ko thích bằng dáng chiếc lá to của blackrouge nhưng dc cái màu đẹp",0.0
7520,"Mua vì thấy vỏ son lạ, xinh, màu son thì base hồng nhiều............",2.0
7521,"Mua vì vỏ dễ thương thôi, dù màu son cũng ok nhưng chất son này thiệt sự ko hợp môi mình huhu. Vừa bột vừa đặc vừa khô. Cọ thiết kế cũng siêu khó tán >∆< Dù dưỡng kỹ tẩy tẩy tế bào chết nhưng vẫn ko đánh một mình đc. Toàn phải đánh 1 lớp son bên dưới rồi mới dám chấm thêm 1 tí son này lên. Nói chung mua 1 lần rồi thôi",1.0
7522,"Mua vì vỏ đẹp, sau khi dùng thử cực ưng chất son nhẹ, lâu trôi, màu cực xinh, giá mềm. Mua ở cửa hàng Shopee mall rất an tâm.",0.0
7523,"Mua vì vỏ lạ mắt. Màu son, chất son okla. Giao hàng trong đợt sale hơi lâu một tí",0.0
7524,"Mua vì vỏ son nhưng chất son bám màu lâu trôi
1 lớp lên hồng xinh xinh chồng lớp t2 lên màu chuẩn 👍🏼👍🏼 #elf",0.0
7525,"Mua vì vỏ son và đúng là vỏ cực xinh, màu cũng ok, mùi son cũng ưng lun, giao hàng nhanh nửa nói chung là rất OK ...",0.0
7526,"Mua với giá cực tốt, giao hàng hơi chậm tí. Đã mua nhiều lần tại shop, chất lượng khỏi bàn. Sẽ ủng hộ lâu dài. Màu 13 hợp với các bạn da trắng, hay trang điểm nhẹ nhàng để đi học.",0.0
7527,"Mua xong chỉ sài 2 lần rồi vứt vì quá khô môi, làn môi bong tróc và hỏng hết môi",1.0
7528,mua xong hối hận,1.0
7529,Mua xong nó sale mạnh hơn tiếc thật,2.0
7530,Mua xong xài hai lần mình bỏ luôn không đụng tới nữa,1.0
7531,"Mức giá sinh viên chất lượng quá tốt. Mình từng dùng qua màu 12,13,14 ver 3, màu 24 ver 5 và son thỏi nhưng độ lì của ver 3 vẫn nhất. Da ngăm, ít trang điểm như mình thì dùng 13 và 14 phù hợp hơn.",0.0
7532,Mùi của nó bình thường,2.0
7533,Mùi cực kì hôi,1.0
7534,"Mùi cực kì thơm luôn, màu lên đẹp, không kén da, trắng răng nữa!!! Mình đã ăn một bữa to đùng mà màu vẫn còn, chỉ tiếc là lớp ten màu là màu hồng neong,  nhưng do mk ko khó tính nên điểm này không có gì cả!! Bạn nào mua son nên nhớ dưỡng môi kĩ trước khi thoa nha, mk ko ttbc nên lên môi bị lợn cợn á",0.0
7535,Mùi ghê quá,1.0
7536,mùi hắc lắm,1.0
7537,"Mùi hơi hắc, son không thơm, không bóng ổn lắm luôn á",1.0
7538,Mùi hôi k nên mua,1.0
7539,Mùi hôi không nên mua,1.0
7540,Mùi hơi kinh không đáng tiền cho lắm mọi người ạ nó cứ kiểu gì ấy ạ,1.0
7541,"Mùi hơi nồng nhanh trôi hic hic hic 
Nhưng lên màu đẹppppppppp",2.0
7542,mùi hương khó chịu,1.0
7543,"Mùi khó chịu thực sự, son bị đóng vảy. Cũng có thể do mình không quen chứ ngửi cái mùi một chút thôi mà ám ảnh nguyên ngày luôn ấy, váng hết cả đầu.",1.0
7544,"Mùi khó chịu thực sự, son bị đóng vảy. Cũng có thể do mình không quen chứ ngửi cái mùi một chút thôi mà ám ảnh nguyên ngày luôn ấy, váng hết cả đầu.",1.0
7545,"Mùi không được thơm đối với toi.
Còn lại đều tốt",2.0
7546,Mùi không giống ảnh. Mùi khó chịu,1.0
7547,"Mùi kinhhhhh, mua về k dám son lên môi :))))))))))))))",1.0
7548,"Mùi mình cũng không thích lắm, chữ trên thân son cũng dễ xước nữa.",1.0
7549,"Mùi nhẹ, son hơi khô. Mấy bạn môi khô, vân môi hay da chết nhiều không nên dùng",2.0
7550,"Mùi nhẹ, son hơi lâu khô , độ bền trên môi không dài, chưa ưng ý lắm  . Giao hàng nhanh. ",1.0
7551,"Mùi nồng, gắt. Bôi vào có cảm giác nhờn dính. Khó dùng",1.0
7552,"Mùi nồng, màu không đẹp như trên hình, dễ lem.",1.0
7553,"Mùi ok ,chất son ok, cầm cảm giác kh chắc tay cho lắm,",2.0
7554,"Mùi rất khó chịu
Chắc hẳn là son fake
Không có lần sau",1.0
7555,"mùi sản phẩm hắc, mùi cực kỳ khó chịu, không dùng được đâu mn, bao bì không giống với bao bì chính hãng, không có tem tròn dưới đáy, đây là sản phẩm fake nhé. Thỏi lúc trước mình dùng màu chữ đậm hơn, có tem tròn dưới đáy và chỉ có 4 biểu tượng trên sản phẩm thôi nhé ",1.0
7556,"Mùi siêu thơm,chất siêu mịn,màu siêu đẹp",0.0
7557,"Mùi son giống mùi bút lông bảng, chất son loang lổ, không như đánh giá. Sẽ không mua lại",1.0
7558,"Mùi son giống nhau, hiệu quả không rõ. Nhưng nếu khô môi thì dùng khá ổn.",2.0
7559,"Mùi son hăng và gắt, dính và khó tẩy. Vì giá như vậy nên không mong đợi gì.",1.0
7560,"Mùi son hoa quả khả thi, ko bị khó chịu quá. Mình chọn màu a3, lên màu chuẩn, không kén da. Đặc biệt không base hồng nhé. Đở giữ màu bình thường, mình hay đánh lại nên không có vấn đề gì.",0.0
7561,Mùi son hơi nồng,2.0
7562,"Mùi son hơi nồng , đánh lên môi có cảm giác bết rít ",1.0
7563,"Mùi son khá hợp ý mình, shop đóng gói ok, màu lên môi đỏ nhưng kiểu base hồng hồng ý, da trắng thì sẽ đẹp hơn. Quét ra mã và có tem chống giả",0.0
7564,Mùi son khó chịu. Xong màu lại là màu nâu đất,1.0
7565,"Mùi son là mùi đặc trưng của Bbia. Màu son siêu đẹp, tôn da và rất trắng răng, phù hợp với cả những bạn da ngăm",0.0
7566,Mùi son như mùi sơn ý. Nhanh trôi và không đều màu lắm,1.0
7567,"Mùi son nồng, giao hàng lâu, chất son khô, đóng gói sản phẩm đẹp, dễ thương",1.0
7568,Mùi son rất ghê. Tui có thấy mùi trái cây đâu trời. Nói chung là hối hận.,1.0
7569,"Mùi son thơm, bao bì thiết kế đẹp mắt😊",0.0
7570,"Mùi son thơm, chất son mượt nhưng màu sáng hơn so với hình",2.0
7571,"Mùi son thơm, đã mua đến thỏi thứ 3 , check ra hàng chính hãng , đợt này dùng hết son rồi mà đợi mãi shop mới có hàng",0.0
7572,"Mùi son thơm. Giao hàng nhanh. Đóng hộp đẹp, cẩn thận.......",0.0
7573,"Mùi sp hôi, nhanh trôi, không lì, thất vọng, không nên mua",1.0
7574,"Mùi thì không được thơm mát như chanh mà có mùi sunlight.Cây màu trắng phần thân nhìn được đường sọc xanh ở dưới và chi tiết này mình đọc được là hàng fake, mình chỉ đọc trên mạng thôi chứ cũng không biết đâu là auth đâu là giả nữa vì lần đầu dùng loại này, ai biết nhắn tin nói mình với nha 😄",2.0
7575,Mùi thơm chất mịn màu đẹp vỏ cx đẹp,0.0
7576,"Mùi thơm cực nha, nhưng có vẻ không thích hợp lắm với người có môi hơi khô như mình. Tô sương sương thì okaycee, còn tô đậm thì cá nhân mình thấy không ưng lắm. Và vừa tô được vài phút thì môi mình bắt đầu khô, nứt nẻ :((( Chán cái môi mình quá luôn.",2.0
7577,"mùi thơm đánh lên mềm nôi, mỗi tội k đc lì lắm. ăn cơm vẫn bị trôi như thườn :((",2.0
7578,"Mùi thơm dễ chịu lắm luôn. Lên màu cũng đẹp nữa. Vỏ đẹp, sang.. ",0.0
7579,"mùi thơm dễ chịu, son khá lì, đánh thích ",0.0
7580,"Mùi thơm giá rẻ, chất lượng thì không tốt lắm, nó như dầu ăn vậy cứ mỡ trơn rồi dính nữa",1.0
7581,Mùi thơm hnsjajjsbdbjdjwjbdijcbcjjajsnfnfnnffjjdnsnbd,0.0
7582,"mùi thơm mà nhỉ không như các bạn cứ chê mùi hoá học này nọ , son lì mượt . ship nhanh nhưng k thích cái kiểu tính của shipper :)) 
cho shop 5 sao nè ❤️",0.0
7583,"Mùi thơm màu đẹp chuẩn
Nhanh khô 😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁",0.0
7584,Mùi thơm mún hun =)))))))  Son lên mịn và mềm môi lắm hong có bị khô đâu nhaa ❤️,0.0
7585,"Mùi thơm nè, màu 13 xinh xắn nhẹ nhàng, môi tui thì đánh màu nào nó cũng có chút hồng nên tính ra nó hơi nghiêng về hồng, bám màu dai nên phải tẩy trang kĩ, rất nhẹ môi nha, tốt nhất muốn môi xinh hơn thì nên đánh một lớp son lót hay dưỡng trước ý hoặc dùng ckd cho môi nè, ủng hộ shop nhìu🥰🥰",0.0
7586,Mùi thơm ngọt kinh khủng nha 😂 chưa dùng thử nhưng nhìn cây son đã thấy ưng rồi,0.0
7587,"Mùi thơm nhẹ, bôi lỳ, chất thích",0.0
7588,Mùi thơm son lên môi mịn nhé,0.0
7589,"Mùi thơm, chất son mịn, mướt k khô môi❤️❤️❤️ sẽ ủng hộ shop lsau",0.0
7590,"Mùi thơm, lên màu đẹp, ít bị khô môi, giao hàng nhanh, ",0.0
7591,"Mùi thơm, lên màu đẹp. K gây khô môi
Đồ lì k cao lắm. Ăn xong còn 1 lớp son nhẹ",0.0
7592,"Mùi thơm, màu đẹp nhưng hợp với mặt make thôi, tem mác cẩn thận, ok",0.0
7593,"Mùi thơm, màu son đẹp, đóng gói rất kĩ lưỡng. Ship hàng khá nhanh.",0.0
7594,"Mùi thơm, son xịn, chất lượng tuyệt vời. ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨",0.0
7595,"Mùi thơm,chất mịn hơi khô môi nhưng tuyệt vời không có gì để chê",0.0
7596,Mùi thực sự không ưng. Không biết do mình từng ngửi qua son fake nên cảm giác cực kì giống nhau. Khó chịu lắm luôn. Mà son 24h mà chả thấy lì gì cả. Lau qua cái hết luôn. Không biết phải auth không nữa,1.0
