,comments,label
6665,Son không lỳ. Ăn bị lem,1.0
6666,Mua đúng dịp giáng sinh còn được tặng quyển lịch. Màu son thì đúng ý. Hàng chuẩn giá rẻ. Siêu ưng. Siêu hài lòng ,0.0
6667,Mua lần 3 chat luong tuyet voj,0.0
6668,"Chưa dùng thử nên chưa biết lên màu sao, mùi son thơm như kẹo. Mua ngay dịp sale nên được giảm. Giao hàng nhanh. ",0.0
6669,"Giao nhanh, đúng mẫu, màu siêu xinh luôn mọi người ơiiiiiiii 😍",0.0
6670,"Độ bám màu tốt, k khô môi. Ngả màu hồng nhiều hơn là đỏ nâu",0.0
6671,"Mua phiên bản giới hạn marvel mà cuối cùng chả thấy có hình nhện marvel đâu, vỏ như son thường luôn. Cảm giác đúng bị lừa. May mà màu son cũng được. chất lì, mùi thơm nhẹ.",2.0
6672,Chất lượng sản phẩm rất tuyệt vời. Rất đáng tiền; thời gian giao hàng rất nhanh👌,0.0
6673,"Hôm đầu mình dùng son cảm giác giữ ẩm rất lâu, được cả ngày, nghĩ bụng sao son tốt vậy. Nhưng hôm sau môi bắt đầu bị dị ứng, cảm giác lúc nào cũng căng tức môi, lúc đầu là hơi sưng đỏ, những hôm sau bắt đầu bong tróc môi. Rất khó chịu.",1.0
6674,Sản phẩm chất lượng tốt. Đóng gói đẹp và chắc. Giao hàng nhanh. Son lên màu đẹp và không bị khô môi nhiều. Son lâu trôi. Vỏ xinh cute lắm ạ.,0.0
6675,Son lên màu đẹp. Lì. Ahop đóng gói cẩn thận giao hàng nhanh....,0.0
6676,Xinhhhhhhhhhhh ship nhanhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0.0
6677,Mau trôi,1.0
6678,"Packaging xinh, lạ mắt đặc biệt là thông điệp “change the world, by being yourself”. Son tint lì, màu đỏ gạch , để lại lớp base hơi ngả hồng sau khi ăn uống, ko dây ra cốc nhìu. Này chắc phải dùng tẩy trang chuyên dụng. Son để lộ vân môi, ai môi khô nên chú ý dưỡng môi ",0.0
6679,Tuyệt....Jdhxhevvksjshdjdjebdjdhẹbĩhejhfêộdhibđiéjfiựđiêibjdiưnjxjr i bcjxưkdnjxjdjdbjdkưbdibjeksbxõhdbdj sonxkbfnskkxjxibslxncónsbcksjskcfnndnxjd,0.0
6680,"Son mềm mịn mướt, màu đẹp, độ bám môi trung bình. Quá hài lòng với mức giá này^^",0.0
6681,Giao hàng lau để ngày 11 nhận hàng mà tới ngày 14 mới có,1.0
6682,"Son siêu xinh 
Khá lì
Giá hợp lí
Mày đẹp 
Thích lắm lunnnnnnnnnnn",0.0
6683,"Giao hàng nhanh , màu son chuẩn hình , đỏ đất ánh cam , tuy nhiên bản này cam hơn bản vỏ đen ",0.0
6684,Cưng lắm luôn á mọi người,0.0
6685,Màu 25 siêu xinh luôn ấy. Chưa swatch được lên môi nhưng mùi thơm lắm nhé.,0.0
6686,"Chất son rất thích,  giữ màu lâu
Màu son hơi hồng, ko phải đỏ đậm như trên hình. Nhưng may quá màu vẫn đẹp 😍
",0.0
6687,"Giao hàng siêu nhanh, vừa mới đặt hôm trước hôm sau có hàng rùi mà mình mãi tận ngoài HN",0.0
6688,Son xinh lắm ạ,0.0
6689,"Sắp đóng gói rất đẹp, giao hàng nhanh, cực kì ưng ý luôn ạ.Đáng tiền",0.0
6690,"Đóng gói hàng chắc chắn. Giao đúng màu. Tuy nhiên vỏ thỏi son lỏng lẻo, không chắc tay. ",2.0
6691,"Son lên màu đẹp mềm mịn, giao hàng nhiệt tình nhanh. Đóng gói cẩn thận , ths shop",0.0
6692,Màu săn lâu nên mua để dành. Shop gói hàng de thương. Tiep tục ủng hộ lâu dài nhé hi,0.0
6693,sản phẩm không như màu đã đặc sử dụng khô môi,1.0
6694,"Sson nhanh trôi hơn tưởng tượng, mùi hơi hắc, đánh xong thì sần khô môi nhanh 
Thiết nghĩ nên mua son mới =))))",1.0
6695,Có chương trình khuyến mại tặng quà của hãng nhưng lại không gửi quà.,1.0
6696,"Tốt lắm ạ, màu chuẩn lại còn thơmmmmmm. Rất đáng giá tiền ạ...",0.0
6697,"Bao bì đẹp Chất son lỏng, ko bám màu. Để 30 phút uống cốc nước vẫn bám đầy thành cốc Màu son lên môi nhạt nhoà Chán lắm Ko nên mua nha mọi người",1.0
6698,"Chất liệu son mềm, thơm, màu lên khá đẹp!",0.0
6699,Chất lượng sp tuyệt vời chưa bao giờ thất vọng khi mua tại store.,0.0
6700,Son màu đẹp và mềm môi không bị khô,0.0
6702,"Chất son đánh siêu thích lên màu chuẩn ,shop gói hàng cẩn thận 💯💯💯 Rất ưng ý , thanks Bbia.

Quảng cáo ké ạ: 
 GymOutfit - shop đồ tập chất lượng cao 😁😁😁",0.0
6703,"Đóng gói cẩn thận. Giao hàng nhanh. Son lên màu đẹp,chất mịn, lì",0.0
6704,Son xinh mùi thơm màu 25 đẹp giao hàng nhanh. Ok ok ok ok ok ok ok,0.0
6705,"Thấy chị em review ác liệt quá nên thử, mua cùng vs chị đồng nghiệp. Chị ấy lên môi đẹp mà mình thì zừ đi trông thấy 😭 Vẫn cho 5 sao vì bất ngờ vs món quà chiếc gương xinh xinh và chất son (đây là thỏi thứ ba mình có) rất ưng. ",0.0
6706,"Son màu cam cháy nhưng bôi mỏng mới xinh, bôi dày nhìn đậm và dừ. ",2.0
6707,Tuyệtttttttttttttttttttt vờiiiiiiiiiiiiiiiiiiiiiiii,0.0
6708,Son siêu xinh luôn :3333333333333333333333333333333333,0.0
6709,"son mềm mịn
ok mà giao hàng lâu quá",2.0
6710,"Mùi hơi nồng nhanh trôi hic hic hic 
Nhưng lên màu đẹppppppppp",2.0
6711,"Giao hàng nhanh, đóng gói hàng cẩn thận, sẽ ủng hộ shop tiếp..",0.0
6712,"Làm ăn tệ í, ngu vướng phải 1 lần lần sau xin kiếu, giao sai hàng cho người ta mà nhắn tin không trả lời. Son không giống trong ảnh đâu, có mỗi thỏi magic là ổn thôi. Kính thì giao sai màu. Mua thì tránh shop này ra nhé, không tốn tiền đấy.",1.0
6713,"giao hàng nhanh, đóng gói cẩn thận, chắc chắn, vote 5 sao! Thanks",0.0
6714,"Son đẹp, mịn , mua đc tặng thêm lịch nữa, dáng son rất xinh 
Giáo hàng nhanh, đóng gói cẩn thận
Cho 5 sao",0.0
6715,"Đóng gói đẹp, chắc chắn, son đẹp , giao nhanhhhhhhhhhhhhhhh",0.0
6716,"Đóng gọi hàng cẩn thận, biết vậy tôi mua 2 thỏi hu hu",0.0
6717,Son chuẩn màu. Nhưng màu đậm quá mình k thích mấy. Chất son mịn,2.0
6718,"Giao hàng siêu nhanh, hôm qua mua hôm sau đã có hàng, màu son đỏ cam, bbia thì rất đỉnh về độ bền màu lâu trôi rồi nên khỏi lo. Recommend màu 12 này nha mn ơi 👌",0.0
6719,"Shop giao hàng siêu nhanh, son thơm, màu đẹp ưng ý, mịn. Mua với giá km nên rất rẻ nè 😍😍",0.0
6720,"Sản phẩm được đóng gói kĩ càng, giao hàng đúng thời gian, đáng tiền",0.0
6721,Đã mua nhiều dòng son của hãng và đánh giá cao các son kem lì loại nắp vàng này. Rất đáng thử nha các bạn.,0.0
6722,"Son thấy dễ trôi. Thoa 5p sau lấy giấy lau thì sạch son lun, k cần tẩy trang",1.0
6723,"Săn mãi mới được màu 25, hàng mới sản xuất tháng 1/2020, hàng chĩnh hàng, son khá hợp với ai da trắng vừa và răng k đc sáng, đánh lên sáng hẳn mà k bị quá bánh bèo ",0.0
6724,"Chời ơi son thiết kế xinh xỉu luoonnnnn :)))))) Mình để ý bản Blue khá lâu rồi nhưng giờ mới có dịp mua. Giá cũng rất mềm, phù hợp cho hssv. Màu lên khá là xinh luôn ấy. ",0.0
6725,"Hàng đẹp từ bao bì, thiết kế bắt mắt, tạo cản giác yên tâm. Chưa sử dụng nên chưa biết",0.0
6726,Đã nhận hàng oke,0.0
6727,"Giao lâu, gói son ẩu",1.0
6728,Mua lần này là lần t2 cực kỳ ưng chất son thì không phải bàn màu 02 lên cực đẹp,0.0
6729,Không được như mình mong muốn. Chất son thi đẹp mà màu lại k nhu trong hình ,1.0
6730,"Chất son mịn , mượt của bbia thì khỏi bàn , son có mùi khá thơm . Đóng gói đẹp , giao hàng nhanh . Rất ưng ạ 🥰",0.0
6731,"Chất lượng son khỏi bàn rồi, mềm mịn lên môi màu đẹp lắm, với thơm mùi xoài ngon ngọt dễ chịu! Là fan của merzy từ đợt vỏ đen V6 rồi nên ra đợt mới kết thực sự",0.0
6732,"Màu son đẹp đúng tông màu mình thích, son lên môi tuy bám lâu nhưng không bị khô môi",0.0
6733,Son xịn,0.0
6734,"Màu 25 màu đẹp mà trendy lắm nhé. Chất son velvet tint thì không chê vào đâu được, lên môi rất mướt, lâu trôi hơn black rouge. Lớp base khi trôi còn lại rất đẹp, không bị lợn cợn, vón cục hoặc lộ vân môi. Shop còn gửi tặng thiệp nữa. Lần đầu mua của shop mà giá bèo chất lượng lại tốt. Sẽ ủng hộ lâu dài",0.0
6735,"Shop bọc cẩn thận, kèm theo thiếp cám ơn. Hàng chuẩn hãng ko lo son fake. Mình thích lém",0.0
6736,Son xinh lắm ạ.e thích màu tươi hơn chút.đc cái son thơm .lỳ và k bị nặng môi.thẩm thấu rất nhanh.cảm ơn shop nhiều ạ,0.0
6737,Sản phẩm tốt 👍,0.0
6738,"Cảm thấy rất hài lòng khi đặt mua các sản phẩm tại shop, thời gian giao hàng khá nhanh, đóng gói hàng hoá cẩn thận. Giá rẻ nhưng chất lượng tốt. Cảm ơn shop nhiều nha",0.0
6739,"Màu đẹp, kết hợp với son bóng rất đẹp :v ",0.0
6740,Mua lần 2 rồi mà vẫn ưng.  Nói chung là tuyệt,0.0
6741,"Giao hàng hơi lâu, hết màu mình thích nhưng k sao , son xinh, màu cũng okie , nên mua nha mn",0.0
6742,Tiền nào của nấy. ,1.0
6743,Sản phẩm tốt,0.0
6744,Xịn cực kìiiiii,0.0
6745,"Đóng gói kĩ, son mùi thơm đánh không bị khô môi, 
........😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄",0.0
6746,"Màu xinh, thơm, nhẹ môi, bám ổn, đóng gói đẹp và chắc chắnnnnnn",0.0
6747,"Son mã màu 01, màu hồng nhẹ nhàng. Đánh lên môi rất mượt. Độ bám tốt, lần đầu dùng son rất thích",0.0
6748,mua 3 thỏi mà chưa dùng dù ship hơi lâu cơ mà nhìn khá sịn sò đó ạ🤙🤙🤙🤙🤙🤙🤙🤙🤙🤙🤙,0.0
6749,Chỉ thích xài son của BBIA thuii đẹp mà giá cả phải chăng nữaaaaa,0.0
6750,"Son đánh chán quá, như nước ấy, chả bắt vào môi gì cả.",1.0
6751,Son đẹp đóng gói sản phẩm rất đẹp và chắc chắn ..............,0.0
6752,chất son khá lỏng . Màu không đươc đẹp lắm. Ra nắng thấy lên ánh hồng đất mà không biết do môi mk hay do son. Nhìn son khá đểu,1.0
6753,"Hộp đẹp, làm quà tặng cũng sang. Màu son chưa dùng chưa biết hehe",0.0
6754,"Màu số 12, sẽ hợp hơn với các bạn có da trắng, shop giao hàng siêu nhanh ạ, đặt mồng 9 mà 11 đã có luôn...😊",0.0
6755,"Shop gói hàng cẩn thận, chất son kem thích. Tuy nhiên màu 15 đánh lên môi khá khô và đậm hơn mình nghĩ",2.0
6756,"Son về đến tay mình là bị lung lay rồi, còn chất son thì bơ mịn rất ok.",0.0
6757,Rất tệ. Đặt son 2 lần không mua đc cả 2 lần ? Toàn không lấy được hàng rồi hết hàng này kia  ? Tốn xu của người ta quá 😡😡😡😡😡😡😡😡😡😡,1.0
6758,Chất lượng sản phẩm rất tốt. Đóng gói kĩ càng . Shop phục vụ rất tốt ạ,0.0
6759,"Màu lên y hình, chất kem mịn",0.0
6760,"Chất son không còn đặc như những version cũ nữa. Chất son mịn, nhẹ môi, lên môi có cảm giác như không đánh son. Thấy mọi người khen em này lì nhưng mình lại thấy không lì lắm, tẩy trang cái là trôi sạch lớp tint ở dưới luôn. Son vẫn dây ra khẩu trang hay thành cốc, bát khi ăn uống",2.0
6761,"Son lên màu đẹp, mướt môi k bị khô",0.0
6762,Màu 24 thiên về đỏ quá hic,1.0
6763,"Giao hàng nhanh, son đẹp, đánh lên rất mịn và mềm môi. Sẽ ủng hộ nhiều ",0.0
6764,"Hàng đẹp, chất lượng, đóng gói xinh xắn, ship hcm - hn nên hơi lâu chút ",0.0
6765,"Son đẹp 
Giao đúng màu đóng gói cẩn thận
Sẽ quay lại ủng hộ shop ..",0.0
6766,"Son có cảm giác như còn chỉ 1 ít dưới đáy son. Dùng lần đầu và cảm thấy Hàng không có tem dán hộp để kiểm tra xem đã dùng hay chưa như 1 số dòng son khác. Còn màu son thì đẹp, cũng lỳ, ăn uống cũng còn giữ được son. Rút kinh nghiệm đặt hàng tiki giờ phải check hàng xem đúng hàng và còn mới để nhận hay không",1.0
6767,Màu ok 👌 ship nhanh đóng gói chắc chắn,0.0
6768,Đóng gói cẩn thận dù chỉ là 1 cây son. Nói chung rất ưng nè.....,0.0
6769,Đóng gói rất ok màu son lên môi rất đẹp trắng da lắm mình rất thích,0.0
6770,"Màu 22 đẹp giống nude cam chất son cung OK , mịn nhưng k lì bôi cái hết luôn, phấn má màu k đẹp lắm, lần đầu mua của shop khá ưng, sẽ săn đủ màu hahahha",0.0
6771,Chuẩn màu nhé ace,0.0
6772,"Son vừa tô lần đầu đã gãy đôi, mà cận date 11/10/2020 chán quá đi ",1.0
6773,Son đẹp lâu trôi,0.0
6774,Son đẹp lắm shop,0.0
6775,Son không lỳ Dễ trôi. Chỉ cần uống nưỡ hay ăn thôi là trôi liền,1.0
6776,"Đóng gói cẩn thận. Lần thứ 2 mua hàng, lần đầu mua màu 12 rất ưng ý nên lần này vẫn mua lại màu 12 và thêm màu 23, 23 thì trầm hơn và ít tôn da hơn m12 nhưng nhìn chung thì vẫn rất ưng ý cả 2 màu",0.0
6777,"Ship giao hàng nhanh, đóng gói sản phẩm chắc chắn, màu 22 xinh cực kì, sẽ ủng hộ nữa",0.0
6778,Hàng lỗi vừa mới nhận về thì tôi ko mở ra Đến lúc mở ra thì siêu thất vọng Mong cho tôi đổi,1.0
6779,"Shop giao hàng nhanh
Đóng gói chắc chắn
Sẽ ủng hộ shop tiếp lần sau.",0.0
6780,Good,0.0
6781,"Son lên mướt môi, màu đẹp, na ná chili, m mua chili về vứt xó  vì k bằng e này",0.0
6782,"Chất liệu son tốt nhưng về màu làm mình rất thất vọng. Son tên cam đào mà không có một tí sắc cam nào, son lên nhìn như màu hồng cánh sen. Đợt này mua làm mình hơi thất vọng ",1.0
6783,"Giao đúng sản phẩm, màu son đẹp chính hãng. Chiều hôm qua mới đặt hàng nà sáng hôm sau đã giao rồi. Cho shop 5 sao nhé ❤❤



",0.0
6784,Hàng đẹp chất lượng nên mua. Bạn nào lăng tăng thì mua lun đi. K phari sn nhe.😌😌😌😌,0.0
6785,"Son màu rất đẹp, lên chuẩn. Tuy nhiên mình dùng son dưỡng trước, đánh đè son lên thì son hơi lâu khô",0.0
6786,"Son thơm cực, đóng gói đẹp 
Giao hàng nhanh :* ",0.0
6787,Chắc ở đây chỉ có mình nhận xét ko tốt mà cũng chỉ là cảm nhận cá nhân mình thôi nhe.Son ghi là hương trà xanh mà chỉ toàn mùi dầu dừa.Mới đầu tô lên hơi mát mát chừng 1 xíu rồi hết.Son ko phù hợp tô vào buổi tối và nằm máy lạnh vì nó khô lắm.Son ko gây bóng lắm nhưng tô một hồi là có cảm giác khô kinh khủng.Lúc tô cũng ko mướt môi gì cả.Được cái bao bì son đẹp và chắc chắn.2 sao cho bao bì và dịch vụ giao hàng siêu nhanh của Tiki.,1.0
6788,Mua liền 1 lúc 2 cây . Hộp đóng hàng dễ thương,0.0
6789,"Màu son ok, nhưng ko hợp với mình lắm, son dễ trôi, có để lại lớp base hồng rất nhạt, mùi son thơm",1.0
6790,"Mua son ở đây cũng phải cây t10 rồi 😂. Lần nào cũng bị thu hút bởi package của shop. Điểm nào cũng duyệt, mỗi điểm trừ duy nhất là do số đen quá, trước khi mua xem review thì ai cũng được nhận quà (gương, lịch), đến lượt mình mua kề đó thì chưa bao giờ được nhận 😓😓",2.0
6791,Màu đẹp! Bôi mềm mịn lâu trôi!,0.0
6792,"Đóng gói cẩn thận kĩ càng, hộp đóng gói đẹp. Son xinh, màu đẹp. ",0.0
6793,Cảm ơn shop nhiều nha. Mình sẽ tiếp tục ủng hộ shop,0.0
6794,Bình thường son lì mà vẫn trôi,1.0
6795,"Giao hàng nhanh, đầy đủ, đóng gói cẩn thận, shop phục vụ rất tốt.
Son rất đẹp, yêu merzyyyyy",0.0
6796,"Chất son lỏng, đánh thì lên chuẩn màu, nhưng mà mình quen đánh son kem nên không ưng lắm, mùi thơm
Son dễ trôi lắm 😭😭",1.0
6797,"Giao hành nhanh, chú shipper thân thiện, đóng gói chắc chắn và son cực xinh luôn ạ, màu 25 cực sịn xinh cực huhu",0.0
6798,Đẹp lắm luôn 😊,0.0
6800,Đẹp,0.0
6801,Son siêu bền màu,0.0
6802,Mình đặt son và kẹp bấm mi nhưng shop lại giao son và dao tỉa mày. Nhắn tin shop không trả lời.,1.0
6803,Giao hàng quá chậm,1.0
6804,"Chất son khá là lỏng, màu lên môi mình không giống cam đất tẹo nào",1.0
6805,Sản phẩm giao nhanh son đánh đẹp lên màu đẹp như trong hình,0.0
6806,Son siu xinh mua dịp tết còn đc tặng lịch để bàn bé bé❤️❤️❤️,0.0
6807,"Chất son không lì như mô tả, đánh lên môi màu trôi và không bám, lau qua là trôi. Hơn nữa son có mùi gây cảm giác khó chịu đối với ai dị ứng mùi son. ",1.0
6808,Son xinhhh lắm luôn. Đang đợt flash sale mua liền 3 thỏi dùng dần =)) còn được tặng thêm quà,0.0
6809,"Son không có gì để nói. Còn sản phẩm kèm theo deal thì là phấn nền. Mà chắc bị ế màu n4( tone màu da rất tối), nên giao cố cho khách, bực cả mình, trong khi hình ảnh sản phẩm là 
r2 ( tông màu da tự nhiên) treo đầu dê bán thịt chó,",1.0
6810,Màu đẹp và tự nhiên lắm ạ,0.0
6811,Son màu đẹp mà giá quá phải chăng.tiếc là biết son muộn quá :((((,0.0
6812,"Son đẹp lên màu mịn ko cộm. Mà lúc mú mình ko để ý đến bên giao hàng thế là mặc đinhn jtexpress lun. Trời ơi, nó giao lâu khủng khiếp, cùng ở sg mag tới 5 6 ngày nó mới giao. Thấy bên bbia nên dẹp cái jtexpress lun đi ạ",2.0
6813,"Màu cá tính trầm, đánh mềm môi và rất lâu trôi.gói hàng rất cẩn thận và chắc chắn. Nói chung là tốt",0.0
6814,"Bbia đổi chất son hay sao mình nhận hàng giờ cây cũ hết lấy ra xài chất khác nhau, mình test ra tay lau đi cái mới trôi luôn cây cũ có base cam, mấy cây em mình đem từ hàn về cùng mã 13 đều có base cam, đang hoang mang.....",1.0
6815,"Rất thích sản phẩm,Đóng gói cẩn thận ",0.0
6816,"Dự định mua màu 25 nhưng thấy phân loại hàng đã hết nên lấy màu 14. Màu này cũng rất xinh, đảm bảo hàng chuẩn chính hãng, cảm ơn shop nhiều ạ♥️ Có dịp sẽ ủng hộ shop tiếp ạ.",0.0
6817,"Hàng về cực nhanh luôn, k phải chờ đợi lâu!🤩 Cực kì tuyệt vì hàng cực kì chất lượng💗, shop bọc hàng kĩ dã man ❤️ Shop có tâm kinh khủng hàng đẹp đúng mã màu luôn 😍Vì là fan chung thành của BBIA nên sẽ Ủng hộ shop nhiệt tình 😘",0.0
6818,Dùng son bị ngứa,1.0
6819,"Em đã nhận được hàng, đóng gói sản phẩm xinh xắn và chắc chắn, chất son mịn và thơm lắmmm, sẽ mua tiếp lần sau😊😊",0.0
6820,"Hàng chuẩn auth, đặt 3 cây được tẶng gương xinh xinh, mua hàng shop lần thứ n r",0.0
6821,Quá thất vọng,1.0
6822,màu không đúng như miêu tả chất lượng bình thường nhưng vì mua sale  chấp nhận được. và son chỉ được 1/3 dung tích lọ,1.0
6823,Lần thứ 2 mua hàng và thật sự rất ưng ❤️❤️❤️,0.0
6824,"Màu lên môi cực thích, phù hợp đánh lòng môi nhẹ nhàng để đi học ",0.0
6825,Giao hàng lâu. Son đánh nhanh trôi,1.0
6826,"giao hàng tương đối nhanh, đóng gói cẩn thận. Mình đánh son thì thấy ánh hồng, chị mình đánh lại thành hơi cam :v son đánh mướt, thơm nhẹ. ",0.0
6827,"Chất son mịn, màu lên đẹp, đóng gói sản phẩm chắc chắn, giao nhanh",0.0
6828,Đẹp,0.0
6829,"Màu đẹp, lên chuẩn nhưng chất son hơi khô",0.0
6830,Giao hadng siêu nhanh luôn ,0.0
6831,"Màu21: Son mới đánh sẽ có độ mướt trơn kiểu satin khi để 1 lúc vẫn k đc lì lắm trừ khi để trên môi tầm 15p. Muốn lì nhanh có thể bặm với giấy. Lớp base sau khi ăn sẽ có màu tươi, sáng và hồng hơn màu son ban đầu cho những ai thích tông nhẹ nhàng, tông nude. Giao hàng nhanh, đóng gói cẩn thận. ",0.0
6832,Son đẹp và chất lượng lắm ạ,0.0
6833,"Son lên màu rất đẹp, lì. Mùi thơm như mùi kẹo. Mua son trên mall thì yên tâm chính hãng ạ",0.0
6835,"vỏ son xinh
màu son lên đẹp 
không bị khô môi nha 
mua đi mại dô mại dô ",0.0
6837,"Chất son mềm, mịn, màu cũng đẹp . Shop gói hàng kỹ, giao hàng nhanh 🥰🥰🥰",0.0
6838,"Thời gian chuẩn bị hàng rất lâu, đấy là màu cam san hô nhưng mình thấy nó vẫn nghiêng về hồng nhiều hơn. Vẫn khá là ưng bởi màu đẹp, không trầm, mịn nhưng độ lì chưa cao.",2.0
6839,mới dùng nên cũng thấy tông màu lên có khá hợp mềm và mịn hơn hẳn ,0.0
6840,Mình sẽ ủng hộ dài dài ❤️ ,0.0
6841,Son màu đẹp chất khá mịn môi .mua nhiều loại son nhưng lần đầu thấy ung loại này nhất,0.0
6842,Son đẹpppppppppppppppppppppppppppppppppppppppppppppp,0.0
6843,"Ship hàng nhanh, đóng gói cẩn thận. Màu son đẹp, lên môi chuẩn. ",0.0
6844,"Màu son rất xinh, chưa thử được bộ bám, đóng gói hàng cẩn thận.",0.0
6845,"Rất lì và mịn, cảm giác như không xài son ❤️gooddddddddd!!! ",0.0
6846,Son màu dẹp chất lượng tốt đóng gói đẹp nưaz hihi chỉ có điều đặt trúng t7 nên hơi lâu,0.0
6847,"Shop chuẩn bị và bên vận chuyển cũng giao hàng rất nhanh,,,,,",0.0
6848,"shop giao nhanh, hàng đóng gói tốt, chất lượng thì time sau mới biết được!",0.0
6849,"màu son k giống như hình, chất son lỏng nhưng lì lắm",1.0
6850,"Mình nhận được hàng nhanh. Shop gói hàng kỹ và mình khá hài lòng. Vì mua trên mall nên cũng không lo lắng về chất lượng, giá cả phù hợp với sinh viên. Ban đâu, mình nghĩ rằng màu son sẽ thiên đất nền hơi dừ. Tuy nhiên, màu son khá tươi tắn, mình cảm nhận ánh cam nhiều. Mùi son hơi khó chịu một chút.",2.0
6851,Đặt từ trong tết nên giao hàng hơi lâu ạ! Bt giao nhanh lắm! 25 này mình đợi hàng mãi mới có nên đặt luôn 2 thỏi! Màu này mê li khỏi bàn luôn ý,0.0
6852,Đc đẹp nhưng giao hàng verrrrrrrrrrrrrrrrrrrrrrrrrrrrrry slowly 😇,2.0
6853,Màu g6 không đc như kì vọng. Nắp bấm cũng k đc trơn tru. Phải đè mạnh 1 phát nó mới bung ra lun chứ k phải đè bth. Đang lo lắng có phải hàng fa ke không :(((,1.0
6854,Chị em nhìn phát hiểu ngay:))) thôi tiền nào của nấy:))),1.0
6855,"Son lên môi màu chuẩn, mình mua 2 cây ưng cả 2. Giao hàng rất nhanh",0.0
6856,"Cũng phải thông cảm cho đơn vị vận chuyển vì đang mùa dịch tễ, giao khá lâu. 
Nhưng mà nhận được son thì cực kỳ ưng ý, màu xinh cực",0.0
6857,"Giao hàng lâu
Sản phẩm tốt 🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀😛🙃🤓😕😅😜😒😃😏😅😉🤓",2.0
6858,Quá xinh. Chất son mịn. Rất thích,0.0
6859,Hộp xinh❤️,0.0
6860,"Đóng gói cẩn thận,giao hàng nhanh.Son chất mịn và mượt ạ. Mình mua son ngay bửa sale 125k nữa quá rẻ cho một cuộc tình lun. Mình đặt 2c và đc tặng 1 cái túi tote cũng rats đẹp lun í. Nói chung là rất hài long đó a a a a a ",0.0
6862,"Chất lượng sp tuyệt vời, đóng gói đẹp và chắc chắn. Chất son mịn đẹp",0.0
6863,Đúng màu son mk thích..  Tuyệt vời 💯,0.0
6864,Son đẹp,0.0
6865,Mã vạch dán phía ngoài khác xa mã vạch trong hộp. Không hiểu nổi luôn,1.0
6866,"Màu hồng đất nhưng rất sáng da. Sơn bám lâu, mùi thơm giống mùi kẹo,rất dễ chịu. Gói và giao hàng rất có tâm!",0.0
6867,"Giao hàng nhanh, chất lượng sp tuyệt vời, đóng gói cẩn thận..",0.0
6868,Son xinh cực nha. Chuẩn korea . lên màu đẹp chuẩn. Lên mềm môi k bị khô như những loại son kem thông thường. Độ bền thì tầm 4 đến 5 tiếng k ăn uốnh,0.0
6869,Sản phẩm tốt dánh mịn môi,0.0
6870,"Màu lên môi siêu chuẩn, đẹp lắm ạ. Mua hai cây ưng cả hai luôn?!! ❤️❤️",0.0
6871,Mua son còn được tặng thêm quà nữa. Xịn thật sự. Cảm ơn shop nhiều lắm :>>>,0.0
6872,"Xinh dã man, mình mua vào dịp flash sale còn 135k cây, son lên màu xinh cực, cây son đầu tiên ưng ý nhất trong đời, xuất sắccxcxccccccc",0.0
6873,Màu đẹp lắm mấy mẹ ạ,0.0
6874,Son đẹp gói hàng siêu yêu. Chất lượng phải thử mới biết. Sẽ ủng hộ shop dài. ,0.0
6875,"Màu đẹp, shop đóng gói sản phẩm chắc chắn và đẹp. Thời gian giao hàng nhanh",0.0
6876,"Màu lên rất đẹp, môi nhìn cũng trơn và tự nhiên hơn, sẽ tiếp tục ủng hộ shop ^^~~",0.0
6877,"Màu son xinh cực kì , mùi thơm nhẹ nhàng . Thiết kế son yêu dã man từ vỏ tới thỏi . Rất thích sản phẩm này . Sẽ ủng hộ shop nhiều. ",0.0
6878,"Đóng gói cẩn thận, màu rất đẹp, có tem chống giả chuẩn auth. Giao hàng hơi lâu ",0.0
6879,"Bám môi rất tốt, mình đánh xong uống trà sữa k bị lem ra ống hút. Lần đầu mua rất hài lòng, sẽ mua thêm màu khác ",0.0
6880,"Mình chưa dùng nên không biết như nào, tuy nhiên mình đánh giá 11/10 cho khâu vận chuyển, đóng gói. Vận chuyển nhanh và gói hàng chắc chắn, chưa kể còn được tặng gương. Cám ơn shop!",0.0
6881,Thật sự thì hơi thất vọng về cách gói đồ ạ,2.0
6882,"Son khô, dùng không thích lắm cho những cuồng son kem như mình 😁😁",1.0
6883,Son thơm cực lun ạ Lúc đầu mik text thì thấy lên màu cũng ok Nhưng sau khi lau đi thì thấy môi bị khô lại Vì mua son rẻ nên phải chịu thôi Nói chung là son ok phù hợp với giá tiền,0.0
6884,"Chất lượng thì mình đã sử dụng rồi, rất tốt nhưng khâu giao hàng lâu quá, 7 ngày mới giao được hàng, hy vọng shop có thể cải thiện cho lần tới ",2.0
6885,Giao hàng nhanh. Chata lượng tốt. Màu đẹp dễ đánh. Tiwwps tục ủng hộ,0.0
6887,Shop đẹp lên màu chuẩn nhé. Lần sau sẽ tiếp tục ủng.hộ shop nhé,0.0
6889,Ủa shop đặt 306 giao 301 là sao  hết thì để hết cho ta lựa màu khác chớ làm ăn kì vậy son không màu hợp dì hết trơn 😶🙂,1.0
